complaint_num,address,bin,boro,zip,inspection_date,disposition_date,disposition_code,comments,details,disp_num
1477081,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2018-04-12,2018-04-20,H3, BUILDING VIOLATION ISSUED FOR FAILURE TO OBEY STOP WORK ORDER  1472458,FAILURE TO COMPLY WITH STOP WORK ORDER; CHUTE REMOVED WHILE                     ON NOTICE OF SWO.PERMIT FOR CHUTE WAS NOT OBTAINED. (#2343),1
1480571,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2018-06-01,2018-06-01,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO DUMBWAITER IN BUILDING,1
1481603,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2018-06-15,2018-06-15,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"I2 - NO WORK OBSERVED GOING ON AT THE TIME OF INSPECTION, THE ONLY PERSON ON    SITE IS A SECURITY GUARD.",1
1495753,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2018-12-28,2018-12-28,L2,STOP WORK ORDER FULLY RESCINDED,"C2 - NO RESPONSE TO INTERCOM BELL 1B, NO CONTACT PHONE NUMBER PROVIDED, LS4     POSTED",2
1495753,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2018-12-03,2018-12-03,L1,PARTIAL STOP WORK ORDER,"C1- NO RESPONSE TO KNOCKS AND BELLS, LS4 POSTED",1
1502117,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-06-29,2021-07-09,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I DID NOT OBSERVE ANY SPOT LIGHTS.,1
1502910,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-03-06,2019-03-06,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO SIGN OF DAMAGED VEHICLE OR LOOSE BOARDS ON S/W SHED,1
1511252,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-05-25,2019-05-25,V3, AFTER-HOURS SWO VIOLATION SERVED FOR NON-COMPLIANT AFTER HOURS WORK,"V3. A STOP WORK ORDER SUMMONS ISSUED WAS ISSUED TO THE CONTRACTED FOR THE WORK IN THE JOB SITE. NO VARIANCE PERMIT WAS OBTAINED FOR THE WEEKEND WORK. THE WORK, PLUMBING ,CARPENTRY, PAINTING, TILING  AND CLEANING ONGOING AT THE TIME OF INSPECTION.",1
1518105,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-08-06,2019-08-06,A8, ECB VIOLATION SERVED,A-8 SUMMONS ISSUED FOR FAILURE TO MAINTAIN BUILDING IN CODE COMPLIANT MANNER. OBSERVED THAT THE EXIT DOOR AT 1ST FLOOR WAS PADLOCKED ON THE INTERIOR SIDE OF BLDG,1
1518154,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-08-06,2019-08-06,A8, ECB VIOLATION SERVED,"A-8 SUMMONS ISSUED FOR FAILURE TO MAINTAIN, FACADE WAS IN A STATE OF DISREPAIR WITH LOSE AND CRACKED BRICKS AT PARAPET ARE OF FACADE",1
1520742,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-10-28,2019-10-28,XX, ADMINISTRATIVE CLOSURE,DUPLICATE COMPLAINT,1
1521152,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-09-10,2019-09-11,A8, ECB VIOLATION SERVED,AT TIME OF INSPECTION OBSERVED PARAPET CRACKING VERTICAL AND HORIZONTAL + STEP CRACKING. BRICK CORNERS HEAVILY ERODED. BRICK BULGING ON EXPOSURE #1. CHIPPED AND CRACKED STONE WORK. ALSO FAILURE TO COMPLY WITH THE  COMMISSIONERS ORDER TO FILE A CERTIFICATE OF CORRECTION WITH THE DEPARTMENT OF BUILDINGS FOR VIOLATION #35264188H ISSUED 09/01/2017. VIOLATIONS ISSUED.,1
1521153,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-09-10,2019-09-10,A8, ECB VIOLATION SERVED,"FAILURE TO MAINTAIN SWS, ECB ISSUED",1
1521595,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-11-06,2019-11-06,A8, ECB VIOLATION SERVED,VIOLATION FILED,1
1522627,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-09-26,2019-09-30,A8, ECB VIOLATION SERVED,EXPOSED WIRING UNDER SIDEWALK SHED. VIOLATING CONDITIONS,1
1526247,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-10-31,2019-11-18,A8, ECB VIOLATION SERVED,SIDEWALK SHED DOES NOT MEET CODE SPECIFICATIONS. OBSERVED ON EXPOSURE #1 SIDE WALK SHED LEADING TO FRONT ENTRANCE APPROX 50LF WITHOUT PARAPET PANELS. ALSO NOTED AREAS TO LEFT AND RIGHT OF SIDEWALK SHED LEADING TO FRONT ENTRANCE WITH NO OVERHEAD PROTECTION.,1
1526346,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-11-01,2019-11-02,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"SIDEWALK SHED ERECTED WITH VALID PERMIT AT TIME OF                              INSPECTION,NO ACTION NECESSARY",1
1526785,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-11-12,2019-11-12,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I-2 NO VIOLATION WAS ISSUED. ALL OK AT TIME OF INSPECTION.,1
1531072,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-12-23,2019-12-24,A8, ECB VIOLATION SERVED,"VIOLATION ISSUED-SIDEWALK SHED, SUPPORTED SCAFFOLD PERMIT                        EXPIRED",1
1531074,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-12-19,2019-12-19,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"BORO . COMM. ISSUED RESCIND ON 6/28/17 BASED ON EXC. UNIT                       REPORT,PERM. FOUNDATION WALL INSTALLED AND DRY PACKED @TOP",2
1531074,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2019-12-18,2019-12-18,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,FULL VACATE ENTIRE PROPERTY,1
1535521,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2020-02-20,2020-02-26,A8, ECB VIOLATION SERVED,1 SUMMONS ISSUED AT APT 1B FOR WORK W/O A PERMIT.,1
1536518,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2020-03-03,2020-03-03,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"FULL SWO, EXCAVATION DAMAGED ADJACENT PROPERTY. ENGINEERING                     AUDIT B#2651",2
1536518,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2020-02-27,2020-02-27,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,REFER TO EXCAVATION UNIT,1
1542911,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2020-06-04,2020-06-04,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,PARTIAL RESCIND ISSUED TO PERFORM EMERGENCY STABALIZATION WO                    RK ENGINEERING AUDIT B#2651......CONSTRUCTION SUPER ####,2
1542911,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2020-05-21,2020-05-21,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,PARTIAL RESCIND ISSUED TO PERFORM EMERGENCY STABALIZATION WO                    RK ENGINEERING AUDIT B#2651,1
1547498,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2020-07-14,2020-07-15,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,AT TIME OF MY INSPECTION I OBSERVED A SWS IN GOOD STANDING CONDITION.no action  necessary,1
1556217,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2020-10-23,2020-10-23,A8, ECB VIOLATION SERVED,"AT TIME OF MY INSPECTION I OBSERVED A SIDEWALK SHED IN UNSAFE CONDITIONS.MUDSILLS ARE ROTTED AND HAS SHARP EDGES,ALSO PIPE SCAFFOLD HAS LOOSE NETTING.",1
1566327,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-03-04,2021-03-09,A1, BUILDINGS VIOLATION(S) SERVED,F.T.M @ EXPO#1 E.ELEV.VERT.CRACKS IN MASONRY@PARAPET-CRACKED                    MASONRY@WIND.LINTEL EXPO2SO.CRACK MASONRY@PARAPET-DEF.EXP1/2,1
1566510,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-06-28,2021-06-28,L3,STOP WORK ORDER PARTIALLY RESCINDED,.,2
1566510,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-03-12,2021-03-15,L1,PARTIAL STOP WORK ORDER,SWO FULLY RESCINDED RELEASED FROM AUDIT NO UNSAFE CONDITIONS                     NOTED B#2830 EX/ID#2619,1
1567634,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-06-28,2021-06-28,L3,STOP WORK ORDER PARTIALLY RESCINDED,PARTIAL STOP WORK ORDER ISSUED FOR AN INTENT TO REVOKE PLUMBING APPLICATION     #122941790 AND TO STOP WORK IMMEDIATELY,3
1567634,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-03-26,2021-03-26,L1,PARTIAL STOP WORK ORDER,VIOLATING CONDITIONS RESOLVED,2
1567634,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-03-26,2021-03-26,EJ,COMPLAINT ASSIGNED TO CONSTRUCTION SAFETY ENFORCEMENT,"ILLEGAL TRANSIENT USE IN APT #1RN ILLEGAL BEDROOM IN CELLAR                     W/ PROVIDING REQ MEANS OF EGRESS,SPRINKLERS,FIRE ALARM",1
1567639,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-03-26,2021-03-26,H1, PLEASE SEE COMPLAINT NUMBER  1567634,PLEASE SEE COMPLAINT NUMBER 1567634,1
1568366,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-04-05,2021-04-05,A8,ECB VIOLATION SERVED,SIDEWALK PROTECTION PROVIDED-WEST ELEVATION EXPOSURE#2LOOSE                     CONCRETE AT EYEBROW WORK IN PROGRESS,2
1568366,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-04-05,2021-04-05,EJ,COMPLAINT ASSIGNED TO CONSTRUCTION SAFETY ENFORCEMENT,SWO FULLY RESCINDED. NEW CONTRACTOR OF RECORD AS OF 05-17-17.,1
1585977,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2021-11-05,2021-11-05,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,AT TIME OF MY INSPECTION I OBSERVED A SIDEWALK SHED IN GOOD STANDING SOUND WITH VALID PERMIT THAT EXPIRE IN DECEMBER OF 2021.NO WORK BEING PERFORMED.,1
1595409,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2022-03-16,2022-03-18,A1, BUILDINGS VIOLATION(S) SERVED,MAINTAIN EXTERIOR BLDG FACADE. PROVIDE APPROVED SAFETY                          MEAURES. REPAIR DAMAGED FACADE AS PER 1 RCNY 103-04,1
1596346,775 RIVERSIDE DRIVE,1063277,MANHATTAN,10032,2022-03-30,2022-03-31,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"PIPE SCAFFLD FOUND COMPLETELY REMOVED. JOB COMPLETED, SWS EXP#-1 NOT REMOVE, PERMIT UP TO DATE. NO VIOLATION WARRANTED.",1
1023135,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,1993-03-08,1993-03-09,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO EVIDENCE OF CONSTRUCTION IN PROGRESS OR SUPERFICIAL                          DEFECTS OBSERVED AT TIME OF INSPECTION,1
1129390,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2005-06-06,2005-06-13,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,.,2
1129390,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2004-10-08,2004-10-19,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,.,1
1303214,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2011-08-18,2011-08-19,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BLDG SEALED NO HOLES,1
1322020,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2012-04-14,2012-04-16,A8, ECB VIOLATION SERVED,1 VIO FOR FAIL TO MAINT DEFECTIVE METAL CORNICE W/HOLES AND                     IN DETERIORATING CONDITION AT FRONT,1
1457222,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2017-09-22,2017-09-22,Y4,VACATE ORDER PARTIALLY RESCINDED,ACCESS CARD,2
1457222,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2017-08-07,2017-08-07,Y1,FULL VACATE ORDER ISSUED,NO ACCESS. LS-4 POSTED,1
1457266,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2017-08-08,2017-08-08,A1, BUILDINGS VIOLATION(S) SERVED,OWNER IMMED ERECT SIDEWALK SHED ACCORD TO CODE AT FRONT THE                     PREMISES&ALONG NORTH SIDE OF BLDG.FILE PERM W/2BUS DAYS,1
1457289,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2017-08-08,2017-08-08,A1, BUILDINGS VIOLATION(S) SERVED,OWNER ENGAGE NYSPE ENG'R EVAL BLDG&PROV FULL DEMO PLANS PER                     CODE.PERM FOR DEMO OBTAINED NO LATER 9/11/17,1
1457759,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2017-08-15,2017-08-16,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,POSTED VACATE & IN COMPLIANCE,1
1508795,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2019-05-01,2019-05-01,A8, ECB VIOLATION SERVED,NO INFO PANEL ON SIDEWALK SHED AND CONST FENCE. NO PERMIT                       FOR CONST FENCE. NO LIGHTING UNDER SIDEWALK SHED,1
1511855,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2019-06-24,2019-06-24,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,AT TIME OF INSPECTION OBSERVED ACTIVE PERMIT POSTED ON FENCE FOR DEMOLITION,1
1519765,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2019-09-19,2019-09-19,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"UPON INSPECTION BUILDING IS VACANT. NETTING, CONSTRUCTION FENCE AND SIDEWALK SHED UNDER PERMIT # M00009236 ARE POSTED. DID NOT OBSERVE DEBRIS NOR ANY SECTION OF THE VACANT BUILDING COLLAPSING.",1
1549899,2461 AMSTERDAM AVE,1063577,MANHATTAN,10033,2020-08-10,2020-08-10,P6, INITIAL NOTIFICATION ACCEPTED,NOTIFICATION ACCEPTED,1
1574007,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-06-14,2021-06-15,A8, ECB VIOLATION SERVED,COMPLY WITH CODE,1
1580300,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-08-24,2021-08-24,A8, ECB VIOLATION SERVED,COMPLY TO CODE SPECIFICATIONS,1
1581458,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-09-08,2021-09-09,A1, BUILDINGS VIOLATION(S) SERVED,IMMEDIATELY DEMOLISH BLDG TO SAFE LEVEL UNDER FULL TIME                         SUPERVISION OF NYS LIC'D PE FAMILIAR W/DEMO.COMPLY WITH CODE,1
1581459,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-09-08,2021-09-09,A1, BUILDINGS VIOLATION(S) SERVED,COMPLY WITH CODE.REPORT UNSAFE CONDITIONS TO DOB IMMEDIATELY,1
1585635,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-11-05,2021-11-08,Y2,VACATE ORDER FULLY RESCINDED,NO ACCESS TO RINGING OF BELLS  LS4 LEFT,4
1585635,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-11-05,2021-11-08,L2,STOP WORK ORDER FULLY RESCINDED,REFER TO HPD,3
1585635,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-10-29,2021-11-08,L1,PARTIAL STOP WORK ORDER,NO ACCESS,2
1585635,2461 AMSTERDAM AVENUE,1063577,MANHATTAN,10033,2021-10-29,2021-11-01,Y3,PARTIAL VACATE ORDER ISSUED,NO ACCESS,1
1231355,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2008-08-25,2008-09-02,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"VACATE ORDER PARTIALLY RESCINDED FOR APT.#'S--1M, 1N, 1P, 1T, 1U, 1R, 1S, 2M, 2P, 2S, 2T, 2U, 3M, 3P, 3R, 3T, 3U, 3N, 4M, 4N, 4R, 4S, 4T, 4P, 4U, 5M, 5N, 5P, 5T, 5U, AND BASEMENT P2, ONLY.",2
1231355,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2008-08-13,2008-08-19,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,"Y-1 DUE TO FIRE STRUCTURE RENDERED NON-COMPLIANT, AND UNSAFE TO OCCUPY",1
1232031,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2008-08-22,2008-08-28,A3, FULL STOP WORK ORDER SERVED,ELECTRICAL WORK W/O PERMIT IMPROPER WIRING  FAILURE TO                          MAINTAIN  NO GLAZING OPEN WALLS HOLES IN FLOOR,1
1234070,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2008-09-10,2008-09-12,H3, BUILDING VIOLATION ISSUED FOR FAILURE TO OBEY STOP WORK ORDER  1232031,WORK PERFORMED CONTRARY TO STOP WORK ORDER,1
1368037,3 THAYER STREET,1064177,MANHATTAN,10040,2014-05-30,2014-06-03,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,..NO WORK BEING PREFORMED OF EVIDENCE OF ANY WORK OTHER THAN                     ORDINARY REPAIR AT INSP,1
1441682,148 NAGLE AVENUE,1064177,MANHATTAN,10040,2018-03-28,2018-03-30,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"VACATE ORDER PARTIALLY RESCINDED FOR APT. #-- LM, 2N, 3S, 5S, AND 5R.",2
1441682,148 NAGLE AVENUE,1064177,MANHATTAN,10040,2017-07-24,2017-08-14,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,VACATE ORDER PARTIALLY RESCINDED FOR APT. # 2R AND LN WHICH IS THE DENTIST      OFFICE.,1
1465205,150 NAGLE AVENUE,1064177,MANHATTAN,10040,2017-12-14,2017-12-14,Y4,VACATE ORDER PARTIALLY RESCINDED,OK FOR FULL VACATE RESCISSION BASED ON DOB INSPECTION & APPLICATION #421484398 PASS FINAL INSPECTION 060618 AND HPD INSPECTION RESCISSION LETTER DATED 060618 NOTING OUTSTANDING HAZARDOUS CONDITIONS SUFFICIENTLY ABATED THROUGHOUT. DOB/HPD INSPECTIONS CONFIRM LAWFUL OCCUPANCY MAY BE RESTORED.,2
1465205,150 NAGLE AVENUE,1064177,MANHATTAN,10040,2017-11-12,2017-11-13,Y1,FULL VACATE ORDER ISSUED,"APT. #'S 6M,6N,6P,6R,6S,6T,AND 6U INSPECTED AND READY TO OCCUPY. OK TO RESCIND  VACATE ORDER FOR THESE APTS.",1
1465321,150 NAGLE AVENUE,1064177,MANHATTAN,10040,2017-11-13,2017-11-13,A1, BUILDINGS VIOLATION(S) SERVED,OWN ENGAGE PE&CONT'R IMMED DEMO 6 STORES ALONG NAGLE AVE                        FILE PERM NO LATER 11/16/17.LAUNDROMAT NOT RECOMEND FOR DEMO,1
1470883,148 NAGLE AVENUE,1064177,MANHATTAN,10040,2021-10-18,2021-10-19,L2,STOP WORK ORDER FULLY RESCINDED,APARTMENT 3R BATHROOM AND KITCHEN FIRE RATED CEILING IS REPAIRED WITH PERMIT # 440397508 AND SIGNED OFF THE JOB ON 02/20/2018.,2
1470883,148 NAGLE AVENUE,1064177,MANHATTAN,10040,2018-01-22,2018-01-26,A3,FULL STOP WORK ORDER SERVED,"VIO ISSUED FOR FAILURE TO MAINTAIN, APT VACATED.",1
1487472,3 THAYER STREET,1064177,MANHATTAN,10040,2018-10-30,2018-10-31,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,OWNER IMMED DEMO BLDG UND CONT SUPERV OF NYSPE ENG'R.FILE                       FOR PERM W/2DAYS OF COMMENCEMENT OF DEMO WORK,3
1487472,3 THAYER STREET,1064177,MANHATTAN,10040,2018-10-24,2018-10-24,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,ONER IMMED DEMO BLDG UND CONT SUPERV OF NYSPE ENG'R.FILE FOR                    PERM W/2DAYS OF COMMENCEMENT OF DEMO WORK,2
1487472,3 THAYER STREET,1064177,MANHATTAN,10040,2018-08-20,2018-08-20,D2,COMPLAINT ASSIGNED TO PLUMBING UNIT,SHORING TO BE IN PLACE BEFORE DEMO OF 110-16 LIBERTY AVE                        STARTS.FILE PERM W/2DAYS AFTER COMMENCEMENT OF WORK,1
1487751,3 THAYER STREET,1064177,MANHATTAN,10040,2018-10-24,2018-10-25,H1,PLEASE SEE COMPLAINT NUMBER,BUILDING DEMO UNDER SIGNED-OFF APPL. #421405580,2
1487751,3 THAYER STREET,1064177,MANHATTAN,10040,2018-08-23,2018-08-23,D2,COMPLAINT ASSIGNED TO PLUMBING UNIT,Y1 FIRE HAS RENDERED THE STRUCTURE NON COMPLIANT.,1
1489763,3 THAYER STREET,1064177,MANHATTAN,10040,2018-10-15,2018-10-15,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"LOCATION IS CLOSED, PERMIT #123217134 POSTED ON FRONT ENTRANCE. NO NOTICEABLE DEFECT OR HAZARDS OBSERVED. NO CONSTRUCTION WORK OBSERVED.   LANDLORD TENANT DISPUTES ARE BEYOND JURISDICTION OF DEPARTMENT.",1
1502893,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2021-10-18,2021-10-19,L2,STOP WORK ORDER FULLY RESCINDED,FISP TECHNICAL REPORT FILED BY QEWI(P/RA)(UNSAFE 2/21/17),2
1502893,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2019-02-27,2019-02-27,L1,PARTIAL STOP WORK ORDER,ECB VIO.ISS#35210576X FAIL.TO PROV.SAFETY MEASURE CRACKS/SPA                    LLED DAMAGE BRICKS/SILL/MORTAR@VARIOUS MASONRY FACADE EXPO,1
1502903,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2021-10-18,2021-10-19,L2,STOP WORK ORDER FULLY RESCINDED,"BUILDING DEMOLISHED, WHICH SUPERSEDES VACATE.",2
1502903,152 NAGLE AVENUE,1064177,MANHATTAN,10040,2019-02-27,2019-02-27,L1,PARTIAL STOP WORK ORDER,Y1  STRUCTURE RENDERED NOT COMPLIANT DUE TO SEVERE FIRE THROUGHTOUT.  BUILDING  IS STRUCTURALLY COMPROMISED.,1
1584323,148 NAGLE AVENUE,1064177,MANHATTAN,10040,2021-10-18,2021-10-18,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,. NO UNSAFEVIOLATING CONDITIONS OBSERVED THAT WARRANTED SERVICE OF SUMMONS OR SWO. .  FILLED GRADE AND CHAINLINK FENCE IN PLACE AS PER CODE. .,1
1584326,148 NAGLE AVENUE,1064177,MANHATTAN,10040,2021-10-18,2021-10-18,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,FILLED GRADE AND CHAINLINK FENCE IN PLACE AS PER CODE. NAN,1
1584329,148 NAGLE AVENUE,1064177,MANHATTAN,10040,2021-10-18,2021-10-18,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO UNSAFEVIOLATING CONDITIONS OBSERVED THAT WARRANTED SERVICE OF SUMMONS OR    SWO. . DEMO SIGNED OFF ON 08252018. .,1
1161626,74 POST AVENUE,1064771,MANHATTAN,10034,2006-03-22,2006-03-23,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,Y1 STRUCTURE RENDERED NOT COMPLIANT DUE TO FIRE CAUSING SOME WOOD FRAMING DAMAGEFROM CELLAR TO ROOF,2
1161626,74 POST AVENUE,1064771,MANHATTAN,10034,2006-03-17,2006-03-21,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,FISP TECHNICAL REPORT FILED BY QEWI(PE/RA)(UNSAFE 3/10/17),1
1171396,74 POST AVENUE,1064771,MANHATTAN,10034,2006-07-31,2006-08-02,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO 6TH FL AT THIS LOCATION,1
1246606,74 POST AVENUE,1064771,MANHATTAN,10034,2009-01-26,2009-02-02,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO ILLEGAL CONVERSION OBSERVED,1
1282241,74 POST AVENUE,1064771,MANHATTAN,10034,2010-08-30,2010-08-31,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,.,3
1282241,74 POST AVENUE,1064771,MANHATTAN,10034,2010-06-17,2010-06-17,D5,COMPLAINT ASSIGNED TO EMERGENCY RESPONSE TEAM,THE BUILDING HAS BEEN DEMOLISHED UNDER PERMIT # 123686555 AND S/O.,2
1282241,74 POST AVENUE,1064771,MANHATTAN,10034,2010-06-15,2010-06-17,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,PARTIAL AMENDMENT OF VACATE ORDER TO INSTALL SHORING AT INTERIOR OF BUILDING CEL--5TH FFS UNDER PE AUSPICE; WITHIN THE SCOPE OF APPLICATION # 123096719. P.E. REPORTS ON FILE.,1
1304454,74 POST AVENUE,1064771,MANHATTAN,10034,2011-06-25,2011-06-27,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,CHIMNEY IN ADEQUATE CONDITION,1
1304456,74 POST AVENUE,1064771,MANHATTAN,10034,2011-07-16,2011-07-18,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,RENOVATION OF APT 4B WORK IS COMPLETE AND SUBSTANTIALLY COMP                    LIANT TO PLAN,2
1304456,74 POST AVENUE,1064771,MANHATTAN,10034,2011-06-25,2011-06-27,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,LS4 POSTED,1
1351316,74 POST AVENUE,1064771,MANHATTAN,10034,2013-06-29,2013-06-30,A8, ECB VIOLATION SERVED,HAIR SALON EXIST AND OPERATES CONTRARY TO C OF O #9024                          ECB VIO ISSUED FOR ILLEGAL OCCUPANCY,1
1354678,74 POST AVENUE,1064771,MANHATTAN,10034,2013-08-16,2013-08-16,A8, ECB VIOLATION SERVED,FLOORS LEANING OUT OF PLUMB IN LIVING ROOM AND BUCKLING IN                      BEDROOM. WATER DAMAGE TO TILE FLOOR,1
1363072,74 POST AVENUE,1064771,MANHATTAN,10034,2014-01-13,2014-01-14,A8, ECB VIOLATION SERVED,"DEFECTIVE WIRING, DEFECTIVE RECEPTACLE OUTLETS BEDROOM                          LIVINGROOM, BATHROOM PLUS OTHER DEFECT",1
